Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placas11556.jpg;30;1280998;461561256;244;462842498;3202.495;1153903.125;0.610;1157106.250
Placas11559.jpg;31;1279873;461395670;253;462675796;3199.682;1153489.250;0.632;1156689.500
Placas11566.jpg;30;1280327;461493042;241;462773610;3200.818;1153732.625;0.603;1156934.000
Placas11568.jpg;31;1281018;461553895;251;462835164;3202.545;1153884.750;0.627;1157087.875
Placas11569.jpg;32;1280957;461510214;253;462791424;3202.392;1153775.500;0.632;1156978.500
Placas11580.jpg;31;1279120;461508237;253;462787610;3197.800;1153770.625;0.632;1156969.125
Placas11581.jpg;30;1281870;461491309;251;462773430;3204.675;1153728.250;0.627;1156933.625
Placas11584.jpg;31;1282682;461646661;251;462929594;3206.705;1154116.625;0.627;1157324.000
Placas11605.jpg;31;1280035;461579772;253;462860060;3200.087;1153949.375;0.632;1157150.125
Placas11606.jpg;30;1279346;461566719;253;462846318;3198.365;1153916.750;0.632;1157115.750
Placas11609.jpg;30;1281132;461547115;253;462828500;3202.830;1153867.750;0.632;1157071.375
Placasm10017.jpg;30;1275268;461602035;251;462877554;3188.170;1154005.125;0.627;1157194.000
Placasm10043.jpg;31;1275312;461618303;253;462893868;3188.280;1154045.750;0.632;1157234.625
Placasm10049.jpg;30;1273214;461468803;239;462742256;3183.035;1153672.000;0.598;1156855.625
Placasm10052.jpg;30;1290378;461493351;251;462783980;3225.945;1153733.375;0.627;1156959.875
Placasm10054.jpg;31;1283500;461461941;239;462745680;3208.750;1153654.875;0.598;1156864.125
Placasm10100.jpg;31;1275466;461579151;251;462854868;3188.665;1153947.875;0.627;1157137.125
Placasm10123.jpg;31;1278074;461504221;241;462782536;3195.185;1153760.625;0.603;1156956.250
Placasm10137.jpg;30;1275110;461534595;239;462809944;3187.775;1153836.500;0.598;1157024.875
Placasm10147.jpg;31;1274444;461507828;236;462782508;3186.110;1153769.625;0.590;1156956.250
Placasm10164.jpg;31;1273112;461628153;251;462901516;3182.780;1154070.375;0.627;1157253.750
Placasm10177.jpg;30;1275344;461537903;253;462813500;3188.360;1153844.750;0.632;1157033.750
Placasm10179.jpg;30;1283468;461480767;321;462764556;3208.670;1153702.000;0.803;1156911.375
Placasm10189.jpg;30;1278404;461554051;241;462832696;3196.010;1153885.125;0.603;1157081.750
Placasm10201.jpg;30;1277390;461623945;253;462901588;3193.475;1154059.750;0.632;1157254.000
Placasm10229.jpg;30;1274548;461547629;253;462822430;3186.370;1153869.000;0.632;1157056.000
Placasm10233.jpg;31;1281518;461461697;251;462743466;3203.795;1153654.250;0.627;1156858.625
Placasm10236.jpg;31;1281326;461505828;248;462787402;3203.315;1153764.500;0.620;1156968.500
Placasm10264.jpg;31;1279912;461594507;253;462874672;3199.780;1153986.250;0.632;1157186.750
Placasm10279.jpg;30;1274934;461551913;253;462827100;3187.335;1153879.750;0.632;1157067.750
Placasm10285.jpg;30;1275799;461545550;239;462821588;3189.498;1153863.875;0.598;1157054.000
Placasm10286.jpg;30;1274452;461579653;239;462854344;3186.130;1153949.125;0.598;1157135.875
