Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placas11566.jpg;32;1278486;194830539;317;196109342;3196.215;487076.344;0.793;490273.375
Placas11568.jpg;33;1281554;194941987;411;196223952;3203.885;487354.969;1.028;490559.875
Placas11569.jpg;33;1278528;194882735;293;196161556;3196.320;487206.844;0.733;490403.906
Placas11580.jpg;32;1279519;194763748;289;196043556;3198.797;486909.375;0.723;490108.875
Placas11581.jpg;32;1281034;194825133;197;196106364;3202.585;487062.844;0.493;490265.906
Placas11584.jpg;32;1281644;194855863;207;196137714;3204.110;487139.625;0.517;490344.281
Placas11605.jpg;33;1278162;194835401;231;196113794;3195.405;487088.500;0.577;490284.469
Placas11606.jpg;32;1279374;194830759;303;196110436;3198.435;487076.875;0.757;490276.094
Placas11609.jpg;33;1277538;194794785;305;196072628;3193.845;486986.969;0.762;490181.563
Placasm10017.jpg;33;1275966;194801557;207;196077730;3189.915;487003.875;0.517;490194.313
Placasm10043.jpg;32;1274096;194814767;317;196089180;3185.240;487036.906;0.793;490222.969
Placasm10049.jpg;34;1272651;194885366;211;196158228;3181.628;487213.406;0.527;490395.563
Placasm10052.jpg;32;1279539;194775384;413;196055336;3198.848;486938.469;1.033;490138.313
Placasm10054.jpg;33;1280234;194836515;231;196116980;3200.585;487091.281;0.577;490292.438
Placasm10100.jpg;31;1276094;194901161;275;196177530;3190.235;487252.938;0.687;490443.813
Placasm10123.jpg;32;1276437;194812122;449;196089008;3191.092;487030.344;1.122;490222.531
Placasm10137.jpg;32;1273798;194816099;383;196090280;3184.495;487040.219;0.957;490225.688
Placasm10147.jpg;31;1275606;194867475;303;196143384;3189.015;487168.656;0.757;490358.469
Placasm10164.jpg;32;1272370;194858129;445;196130944;3180.925;487145.344;1.112;490327.344
Placasm10177.jpg;32;1277410;194865391;207;196143008;3193.525;487163.469;0.517;490357.500
Placasm10179.jpg;32;1278636;194768695;291;196047622;3196.590;486921.688;0.728;490119.063
Placasm10189.jpg;33;1274934;194861011;211;196136156;3187.335;487152.500;0.527;490340.406
Placasm10201.jpg;33;1273964;194842843;203;196117010;3184.910;487107.125;0.507;490292.531
Placasm10229.jpg;32;1275296;194878983;259;196154538;3188.240;487197.438;0.647;490386.375
Placasm10233.jpg;31;1279748;194749877;209;196029834;3199.370;486874.688;0.522;490074.594
Placasm10236.jpg;32;1280562;194832725;213;196113500;3201.405;487081.813;0.533;490283.781
Placasm10264.jpg;33;1277693;194843182;701;196121576;3194.232;487107.969;1.753;490303.906
Placasm10279.jpg;32;1273924;194843247;259;196117430;3184.810;487108.125;0.647;490293.531
Placasm10285.jpg;32;1273530;194611203;217;195884950;3183.825;486527.969;0.543;489712.375
Placasm10286.jpg;32;1274196;194816733;289;196091218;3185.490;487041.813;0.723;490228.031
Placasm10292.jpg;31;1276343;194860476;207;196137026;3190.857;487151.219;0.517;490342.563
Placasm10303.jpg;32;1279795;194899432;385;196179612;3199.488;487248.563;0.962;490449.031
Placasm10327.jpg;31;1281056;194870451;207;196151714;3202.640;487176.125;0.517;490379.281
Placasm10343.jpg;32;1278513;194754614;207;196033334;3196.282;486886.500;0.517;490083.313
Placasm10365.jpg;32;1274402;194811983;321;196086706;3186.005;487029.969;0.803;490216.750
Placasm10406.jpg;33;1291335;194867604;225;196159164;3228.337;487169.000;0.562;490397.938
Placasm10430.jpg;32;1272826;194922071;227;196195124;3182.065;487305.156;0.567;490487.781
Placasm10431.jpg;32;1274843;194769302;303;196044448;3187.107;486923.250;0.757;490111.125
Placasm10433.jpg;34;1278044;194924799;399;196203242;3195.110;487311.969;0.998;490508.125
Placasm10439.jpg;31;1281048;194796055;319;196077422;3202.620;486990.125;0.798;490193.563
Placasm10451.jpg;33;1280404;194804707;275;196085386;3201.010;487011.750;0.687;490213.469
Placasm10464.jpg;32;1277698;194896741;209;196174648;3194.245;487241.844;0.522;490436.656
Placasm10482.jpg;32;1278890;194860309;275;196139474;3197.225;487150.750;0.687;490348.688
Placasm10546.jpg;32;1272498;194836633;321;196109452;3181.245;487091.625;0.803;490273.625
Placasm10561.jpg;32;1281541;194920910;275;196202726;3203.853;487302.281;0.687;490506.781
Placasm10590.jpg;32;1277218;194802481;275;196079974;3193.045;487006.219;0.687;490199.938
Placasm10610.jpg;34;1273502;194785163;207;196058872;3183.755;486962.938;0.517;490147.219
Placasm10640.jpg;32;1273976;194719135;301;195993412;3184.940;486797.844;0.752;489983.500
Placasm10654.jpg;31;1280970;194842391;207;196123568;3202.425;487105.969;0.517;490308.938
