Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placa42.png;34;1281024;1157628557;213;1158909794;3202.560;2894071.500;0.533;2897274.500
Placas11002.jpg;33;1283232;1157559299;207;1158842738;3208.080;2893898.250;0.517;2897106.750
Placas11004.jpg;34;1279848;1157761759;207;1159041814;3199.620;2894404.750;0.517;2897604.500
Placas11013.jpg;33;1278882;1157752681;267;1159031830;3197.205;2894381.750;0.668;2897579.500
Placas11017.jpg;33;1282815;1157630440;209;1158913464;3207.038;2894076.250;0.522;2897283.500
Placas11022.jpg;33;1280836;1157710021;229;1158991086;3202.090;2894275.000;0.572;2897478.000
Placas11026.jpg;33;1279656;1157621751;319;1158901726;3199.140;2894054.250;0.798;2897254.500
Placas11044.jpg;33;1280170;1157595799;207;1158876176;3200.425;2893989.500;0.517;2897190.250
Placas11065.jpg;33;1280878;1157629693;209;1158910780;3202.195;2894074.000;0.522;2897277.000
Placas11070.jpg;33;1282130;1157741295;179;1159023604;3205.325;2894353.250;0.447;2897559.000
Placas11076.jpg;33;1280178;1157603135;195;1158883508;3200.445;2894007.750;0.488;2897208.750
Placas11091.jpg;32;1279322;1157517877;305;1158797504;3198.305;2893794.500;0.762;2896994.000
Placas11116.jpg;33;1280424;1157503641;209;1158784274;3201.060;2893759.000;0.522;2896960.500
Placas11118.jpg;33;1281525;1157538552;205;1158820282;3203.813;2893846.250;0.512;2897050.500
Placas11122.jpg;33;1278816;1157680997;229;1158960042;3197.040;2894202.750;0.572;2897400.000
Placas11123.jpg;33;1279760;1157560921;207;1158840888;3199.400;2893902.250;0.517;2897102.000
Placas11135.jpg;33;1280946;1157520951;195;1158802092;3202.365;2893802.250;0.488;2897005.000
Placas11148.jpg;32;1280306;1157710593;207;1158991106;3200.765;2894276.500;0.517;2897478.000
Placas11179.jpg;32;1279314;1157527537;195;1158807046;3198.285;2893818.750;0.488;2897017.500
Placas11191.jpg;33;1280650;1157521451;195;1158802296;3201.625;2893803.750;0.488;2897005.750
Placas11193.jpg;33;1280886;1157623803;207;1158904896;3202.215;2894059.250;0.517;2897262.250
Placas11194.jpg;32;1281206;1157630099;331;1158911636;3203.015;2894075.250;0.827;2897279.000
Placas11199.jpg;33;1282704;1157544893;197;1158827794;3206.760;2893862.000;0.493;2897069.500
Placas11208.jpg;34;1273622;1157625231;273;1158899126;3184.055;2894063.000;0.683;2897247.750
Placas11209.jpg;34;1282860;1157625499;207;1158908566;3207.150;2894063.750;0.517;2897271.500
Placas11218.jpg;33;1279516;1157708637;207;1158988360;3198.790;2894271.750;0.517;2897471.250
Placas11219.jpg;33;1281204;1157792615;207;1159074026;3203.010;2894481.500;0.517;2897685.250
Placas11227.jpg;33;1280582;1157682093;217;1158962892;3201.455;2894205.000;0.543;2897407.500
Placas11249.jpg;34;1281430;1157525471;303;1158807204;3203.575;2893813.750;0.757;2897017.750
Placas11250.jpg;33;1279826;1157558783;193;1158838802;3199.565;2893897.000;0.482;2897097.000
Placas11254.jpg;34;1282154;1157652651;209;1158935014;3205.385;2894131.500;0.522;2897337.750
Placas11264.jpg;33;1278916;1157909439;209;1159188564;3197.290;2894773.500;0.522;2897971.500
Placas11298.jpg;34;1279522;1157551835;327;1158831684;3198.805;2893879.750;0.817;2897079.250
Placas11315.jpg;32;1280162;1157733993;193;1159014348;3200.405;2894335.250;0.482;2897536.000
Placas11318.jpg;34;1281614;1157699265;193;1158981072;3204.035;2894248.250;0.482;2897452.750
Placas11320.jpg;33;1283034;1157603329;205;1158886568;3207.585;2894008.250;0.512;2897216.250
Placas11321.jpg;33;1278967;1157798932;207;1159078106;3197.417;2894497.250;0.517;2897695.250
Placas11350.jpg;33;1281462;1157674489;193;1158956144;3203.655;2894186.250;0.482;2897390.250
Placas11353.jpg;33;1277504;1157619453;193;1158897150;3193.760;2894048.500;0.482;2897243.000
Placas11366.jpg;33;1279118;1157722083;203;1159001404;3197.795;2894305.250;0.507;2897503.500
Placas11377.jpg;33;1282798;1157696547;259;1158979604;3206.995;2894241.250;0.647;2897449.000
